text_id	text	masks_stance	masks_argument	quarantine_stance	quarantine_argument	vaccines_stance	vaccines_argument
24048	[USER], маска не поможет это раз, почему?потому что если человек на вас чихнёт то кроме рта и носа как путей для входа вируса есть ещё глаза... или вы очки для плавания надеваете?латексные перчатки - полный бред, пока будете снимать точно так же руки испачкаете.	0	0	-1	-1	-1	-1
24053	[USER], Тупица, маска защищает окружающих.	2	2	-1	-1	-1	-1
24054	В поликлиниках - исключительно бесполезные самошитые маски - 4 слоя марли - вирус обхохочется((.	0	1	-1	-1	-1	-1
24055	"[USER], а вот люди в магазинах без масок напрягают просто  все предвидели ситуацию, большинство не приобрели маски, а сейчас ещё всякие ""эксперты"" втюхивают, что маски  чтобы народ меньше злился."	2	1	-1	-1	-1	-1
24062	"[USER], ох уж эти заболевания из категорий ""забытых болезней"" от масок"	1	1	-1	-1	-1	-1
24066	[USER], люди в межсезонье и раньше болели чаще и дело не масках.	1	1	-1	-1	-1	-1
24067	Масок нет, а потому Аман необходимая мера - обязание выходить из дома только в масках - замалчивается.	1	1	-1	-1	-1	-1
24071	Я так скажу, ваши маски и перчатки, это как дырявый презерватив, толку ноль.	0	0	-1	-1	-1	-1
24072	хороши, а я так поняла что маска скорей для больных, мало ли заражон и все протекает бессимптомно, меньше шансов заразит, чем самозащита.	2	2	-1	-1	-1	-1
24073	Народ кстати стал ходить в масках, гуляли с песелем , дак есть в масках люди.	1	1	-1	-1	-1	-1
24074	у нас приказ вышел на ржд обеспечить работников масками и антисептиком, но пока ничего  дежурным правда выдали, но пока нам нет	1	1	-1	-1	-1	-1
24075	[USER], Оптимизированная медицина Там нет ИВЛ - самое малое количество в мире Они ОТЖИМАЮТ маски у стран Италия и тесты	1	1	-1	-1	-1	-1
24077	Все кто заболели , напишите хоть, в масках или без масок ходили ?	1	1	-1	-1	-1	-1
24081	Куда жаловаться, если работает косметический магазин и сотрудники без масок и антисептиков?	2	1	-1	-1	-1	-1
24082	[USER], возможно и так, я вообще в силу масок не верю, но вот как то так у нас все происходит и человек человеку враг, особенно когда одному надо торопиться, а другой этому препятствует	0	1	-1	-1	-1	-1
24084	Масочный режим не все соблюдают, что забавно - старики злостнее всего (из тех, кто добирается до общественного транспорта).	1	1	-1	-1	-1	-1
24085	- При этом маска не спасает от вируса, как такового, не способна задержать каждую микроскопическую вирусную частицу.	0	0	-1	-1	-1	-1
24089	Вот уже все знают, что маска не защищает, но она так стильно выглядит!	1	1	-1	-1	-1	-1
24092	Повторяют как мантру)))) Маски, маски, масок нет.	1	1	-1	-1	-1	-1
24094	[USER], но маска не  должен был носить   он о маме не думал.	1	1	-1	-1	-1	-1
24096	Кстати, в лечебное учреждение вас без маски не пустят.	1	1	-1	-1	-1	-1
24097	В россии ни больниц, ни врачей( все о:бнулили, оптимизировали) да просто масок нет, нам сказали - они не помогут)))	1	1	-1	-1	-1	-1
24105	Людям с простудой или гриппом сложно надеть маску, лучше кашлять слюнями своими на всех и распространять заразу	2	2	-1	-1	-1	-1
24109	Дома вирусы только моей семьи, а у меня все маски носят.	2	1	-1	-1	-1	-1
24110	Несколько месяцев на работе никто не носит масок и жмут друг другу руки.	1	1	-1	-1	-1	-1
24112	[USER], ношение маски способствует гипоксии гм.	0	0	-1	-1	-1	-1
24113	сказали возьмем анализ и анкетируем) поляки и литовцы даже маски не носили.	1	1	-1	-1	-1	-1
24114	Только наши погранцы были в масках и мерили проезжающих тепловизором ( я даже спросил а если у меня будет повышенная темп.	1	1	-1	-1	-1	-1
24115	Родственникам молодой человек пожаловался: терапевт пришла без маски и перчаток, не помыла руки и уселась прямо на кровать к больному.	1	1	-1	-1	-1	-1
24124	Такая огромная страна, а масок нет, уверена и кастюмов нет, и все плохо у нас,	1	1	-1	-1	-1	-1
24127	В ближайшее время в продажу поступят 30 млн четырехслойных медицинских масок.	1	1	-1	-1	-1	-1
24128	ВКС РФ доставили в Россию 25 миллионов защитных масок из Китая:	1	1	-1	-1	-1	-1
24129	Неправильно говорить что маски не помогут, маски это часть защиты, которая тоже необходима!	2	2	-1	-1	-1	-1
24131	нужно поднимать экономику с помощью штрафов и продажи масок, перчаток и санитайзеров?	1	1	-1	-1	-1	-1
24132	Все бы ладно, но народ трубуют носить маски, а сами впускают и выпускают из страны толпы  для начала прекратим из вне запускать сюда всякую заразу??	1	1	-1	-1	-1	-1
24133	Я из Симферополя, у нас ателье начали шить маски многоразовые 50 р штука, посмотрите может у вас тоже мелкие ателье шьют.	1	1	-1	-1	-1	-1
24134	[USER], кто спорит, маска очень даже  только не от инфекции, а от тупоголовых чинуш, которые приказали не пускать без неё в магазин.	0	1	-1	-1	-1	-1
24136	И поставщик переключился с производства обычной продукции на производство масок.	1	1	-1	-1	-1	-1
24137	[USER], тоже заметила, что на 50 и более человек, не думаю, что в других городах все поголовно носят маски, но роста такого нет...	1	1	-1	-1	-1	-1
24140	Ты можешь представить размер вируса и размер отверстий в ткани маски, которую ты сошьешь?	0	0	-1	-1	-1	-1
24143	Когда говорят о защитных масках, то говорят о специальных с определённым классом защиты.	1	1	-1	-1	-1	-1
24146	Ну передали помощь в виде масок, проблема что ли?	1	1	-1	-1	-1	-1
24149	[USER], у нас в СПб вообще мало кто маски носит,  что врачи, что .	1	1	-1	-1	-1	-1
24156	Но  как то сказал что маски носят толко идиоты и то что они не спасают и то что сейчас не Новый год и мы не в цирке.	0	1	-1	-1	-1	-1
24158	Маски только для поднятия медицины, деньги же надо где то брать, штрафы, ну тут без комментариев.	0	0	-1	-1	-1	-1
24159	Медведев как то сказал что мы не в цирке и маски не спасают.	1	0	-1	-1	-1	-1
24162	Из Германии медикаменты, маски и переносные аппараты для дыхания туда отправляются в больших количествах, хоть и в самой Германии  инфицированных.	1	1	-1	-1	-1	-1
24165	], так пусть власть обеспечит всех масками , а не может , то пусть утрутся	1	1	-1	-1	-1	-1
24167	Только продавать маски, фейковые таблетки за 12 000, осваивать горящие ИВЛ, недовольным штрафы и дубины.	1	1	-1	-1	-1	-1
24171	[USER], люди сами себя в трупы превращают ... жрут все подряд, лечатся токсичными лекарствами, а потом дохнут от любого чиха ... я живу без лекарств... не рдела ни разу маску, не сидела на самоизоляции ... и что?	0	1	0	1	-1	-1
24172	[USER], как раз не нужен ... хотите вечно в маске ходить и qr кодом на лбу?	1	1	-1	-1	-1	-1
24173	[USER], ты ещё скажи что маска от 5джи не помогает :)	1	1	-1	-1	-1	-1
24175	Признайтесь, аы уже болеете и потому так настойчиво требуете масок?	0	1	-1	-1	-1	-1
24176	Вот и иди подстилка американская к своему хозяину, а я посмотрю как тебя там полечат и маску выдадут!	1	1	-1	-1	-1	-1
24177	Маска не помогает не заболеть , маска помогает только Не заразить ...	1	2	-1	-1	-1	-1
24179	Приходим с улицы - снимаем печатки и маску, кладем в центрпакета, за края его вытаскиваем из ведра и аккуратно заворачивая содержимое выбрасываем.	1	1	-1	-1	-1	-1
24183	А за дефицит лекарств, за отсутствие одноразовых масок в аптеках- и наличие их у перекупов ( только уже не по 10 руб, а по 40... 70)- НИЧЕГО??	1	1	-1	-1	-1	-1
24185	[USER], а мне врачи говорят о том, что маску носить нужно.	2	2	-1	-1	-1	-1
24186	Один из пунктов это одевать маску закрывающую нос и рот.	1	1	-1	-1	-1	-1
24187	[USER], а ты «эксперт» с чего взял что маски нужны только тем кто болеет ?	2	1	-1	-1	-1	-1
24195	Вообще он прав, где-то прочитал, что даже обычные маски в 7 раз уменьшают вероятности передачи короны.	2	2	-1	-1	-1	-1
24198	А ежели Собянин маски не стал шить?	1	1	-1	-1	-1	-1
24206	Я признаюсь что не меняю маску каждых два часа.	1	1	-1	-1	-1	-1
24207	Маски требуют носить не в каком-то конкретном городе.	1	1	-1	-1	-1	-1
24208	У меня три многоразовых маски, которые периодически стираю и дезинфицирую.	2	1	-1	-1	-1	-1
24212	В какой богатой стране мы живём, всем помогаем, но маски будем шить сами из многоразовых бинтов, как предложили выше, браво, слов нет	1	1	-1	-1	-1	-1
24213	Я купила своим детям за 500 руб цена одной маски, а у меня их трое	1	1	-1	-1	-1	-1
24214	Если вирус в воздухе, то эта простая маска вас ни от чего не защитит, тут надо совсем другие средства.	0	1	-1	-1	-1	-1
24224	без всяких масок и перчаток, с распылителем за спиной один и маленькой бутылочкой в пуках другой, за 5 минут обработали восемь подьездов двух пятиэтажек!!!	1	1	-1	-1	-1	-1
24226	У нас тоже масок нет, это огорчает, хотя и в курсе, что толку от них нет	1	1	-1	-1	-1	-1
24228	информационная война сила смотря первый канал покупайте маски санитайзеры водка с мылом и будет счастье	1	1	-1	-1	-1	-1
24229	[USER], по той же логике маски не нужны, гигиена тоже	1	1	-1	-1	-1	-1
24230	[USER], лучше бы то что есть контролировали, за походы по магазинам без масок штрафовали	2	1	-1	-1	-1	-1
24231	* что же до вреда или пользы медицинских масок, - толкований много и с ними нельзя не согласиться.	1	1	-1	-1	-1	-1
24234	И на этой же волне: в интернете гуляет мини-ролик , где мужчина наглядно показывает, как трусы-боксерки за пару секунд можно превратить в целый комплект из маски и шапочки, не сделав ни одного шва.	1	1	-1	-1	-1	-1
24235	[USER], я слишком много знаю и об аппаратах ИВЛ, и о масках и о респираторах, я адекватно оцениваю ситуацию и наши шансы.	1	1	-1	-1	-1	-1
24239	Сегодня была в одной из клиник Москвы,  врач один сказал не раньше апреля вернёмся в обычный режим... Для себя придумала плюс в ношении маски, перед походом в клинику капнула мизер жидкой звёздочки на внутреннюю сторону маски, почувствовала пользу и облегчение в носоглотке))) своего рода ингаляция и защита от вируса.	1	2	-1	-1	-1	-1
24241	Ты же задался вопросом дефицита масок - я подсказал тебе решение.	1	1	-1	-1	-1	-1
24245	по логике, в общественном месте дышат на волосы, на нашу одежду, стоит прийти домой, снять маску, на волосах всё равно могут остаться микробы, и на шарфике	0	1	-1	-1	-1	-1
24246	и по этой причине, причине неграмотности, именно заражённые не носят маски, якобы зачем нам она, если мы уже болеем.	2	1	-1	-1	-1	-1
24247	а то что маски изначально для заражённых, тут вы действительно правы.	1	1	-1	-1	-1	-1
24249	Где маски то у нас в каменске-уральском негде купить почему????	1	1	-1	-1	-1	-1
24251	Почему наш руководитель не носит маску .	1	1	-1	-1	-1	-1
24252	[USER], конечно эффективна, если все в масках, то в воздухе в закрытом помещении меньше скапливается вируса.	2	2	-1	-1	-1	-1
24257	Вы в маске максимум 1 час проводите в транспорте или в магазине.	1	1	-1	-1	-1	-1
24259	Маски в СПб стоят 10 руб, в некоторых магазинах и через интернет можно купить дешевле.	1	1	-1	-1	-1	-1
24261	[USER], ВОЗ не рекомендует самодельные маски:	1	1	-1	-1	-1	-1
24264	[USER], а ну раз поликлиника написала, значит всё, вопросов нет  на сайте ВОЗ нет упоминания о самодельных масках, этот комметарий был дан РИА Новости.	1	1	-1	-1	-1	-1
24265	Нигде в нормальных изданиях не пишут про самодельные маски как средство защиты от короновируса.	1	1	-1	-1	-1	-1
24269	[USER], пруфы о том, что китайское правительство рекомендует в том числе и самодельные маски, в студию.	1	1	-1	-1	-1	-1
24270	Тогда китайский опыт - не аргумент для ношения марлевых и тканевых масок.	0	1	-1	-1	-1	-1
24271	Там чёрным по белому написано, в каких случаях надо носить маски.	1	1	-1	-1	-1	-1
24273	Масок и так уже в аптеках нет, их даже медперсоналу не хватает, и это при том, что людей в масках не так много на улицах и в общественном транспорте.	2	1	-1	-1	-1	-1
24274	Почему Роспотребнадзор эту чушь написал - я не знаю, но и там про тканевые маски ничего нет.	1	1	-1	-1	-1	-1
24276	Тем, кто контактировал с больными, надо дома сидеть две недели, а не в маске ходить.	0	1	2	1	-1	-1
24282	[USER], у нас подъезды не обрабатывают, маски, перчатки  ( дочке надо для работы,) не купить!	1	1	-1	-1	-1	-1
24283	Странно, все врачи в Китае и не только носят маски, а Вы утверждаете, что маски - только для больных:))) А вот интересный факт, проясните, пожалуйста,  если человек, почувствовав себя плохо обратился к врачу и ( если повезёт сделал тест ) и у него обнаружен короновирус - то он должен самоизолироваться?	2	1	-1	-1	-1	-1
24285	Неужели эта чистая формальность, носить простые маски?	1	1	-1	-1	-1	-1
24291	«Маска для рта, короновирус плохой, защищать» была ещё приписка	1	1	-1	-1	-1	-1
24294	Ну да ну да, сравните и число тестов на 1 человека, какие они там лидеры, и статью почитайте на сайте минздрава США где они советуют использовать шарфы вместо масок, потому что когда началась эпидемия крупные предприятия ушил в отрицаловку и сказали что нам ничего не грозит, запасы делать не нужно.	1	1	-1	-1	-1	-1
24300	Я спрашиваю зачем пенсионерам маска?, можно подумать без маски кто-то подохнет	1	1	-1	-1	-1	-1
24302	[USER], и что из этого?, если ты не в курсе, маски теперь до конца жизни стадо будет носить	0	1	-1	-1	-1	-1
24304	[USER], представляешь гомосы до чего докатилась, а тебе масок в какое место напихать?	1	1	-1	-1	-1	-1
24309	[USER], да, вот только нато отказало, плюс ещё америка поджала 680 тыс. тестов, а Чехия перехватила груз масок из Китая.	1	1	-1	-1	-1	-1
24310	Однако вирус, который уже попал в окружающую среду, подсох от слизи, легко проникает сквозь маску.	0	0	-1	-1	-1	-1
24313	Именно поэтому советуют надевать маски всем.	2	1	-1	-1	-1	-1
24318	[USER], рядом врачи почему-то в масках	1	1	-1	-1	-1	-1
24319	Они на этом теряют деньги, поэтому нам пропишут маски с перчатками и будем мы в них толпами ходить на работу	1	1	-1	-1	-1	-1
24320	Будут за руки здороваться да дышать друг другу в лицо без масок, то наше плато будет погост напоминать	2	1	-1	-1	-1	-1
24321	[USER], ну маска это один из способов защиты всего лишь.	2	2	-1	-1	-1	-1
24325	Как рассказывают респонденты Science, шведские власти буквально запрещали носить маски, аргументируя это тем, что их неправильное использование может только навредить, давая людям ложное чувство безопасности.	0	0	-1	-1	-1	-1
24329	Да, я понимаю в маске не видно накаченных губ,  помада стирается, штукатурка, харкать, курить неудобно но подумайте что вам это просто неудобно,  а кому-то это стоит жизни ведь умирают не только пожилые но и молодые люди...	2	2	-1	-1	-1	-1
24330	[USER], а те, кто за масочный режим скоро будут страдать еще больше от недостатка кислорода в органах, в крови, что способствует ослаблению организма и иммунной  более подвержены к заражению вирусом...	0	0	-1	-1	-1	-1
24331	[USER], в СССР никогда не вводили масочный режим для всех и не штрафовали за отсутствие масок.	0	1	-1	-1	-1	-1
24332	вести пустой  маску и молчи в тряпочку.	1	1	-1	-1	-1	-1
24334	Может они все-таки раздадут маски и перчатки.	1	1	-1	-1	-1	-1
24336	Имено от вируса маска здесь не поможет, не надо умничать из за буквы	0	0	-1	-1	-1	-1
24337	[USER], ой да ладно ты кукарекать, щас взяла маску в магазине где прописано не является медицинской, ты просто дикая самка не более	1	1	-1	-1	-1	-1
24341	Потому что и в Москве все перестали ходить в масках , я не говорю про магазин , даже в поликлиниках без масок .	1	1	-1	-1	-1	-1
24342	[USER], Раньше маски медики сами шили.	1	1	-1	-1	-1	-1
24343	[USER], я также плачу налоги, но не ношу маску... И с какой стати меня не должны лечить	0	1	-1	-1	-1	-1
24346	Сидите дома, в магазин за продуктами в троих слойную маску, меня 4 день кошмарит а в поликлинику не могу сходить дышать сложно скорая тоже руками разводят,	1	1	-1	-1	-1	-1
24349	[USER], ну люди хотели ограничения цен на маски, вот их (масок) и нет И зачем вам маска?	0	1	-1	-1	-1	-1
24350	А примите к сведению правильное ношение медицинской маски.	1	1	-1	-1	-1	-1
24351	Нам выдали одну маску и сказали быстро надеть её в случае провекрки.	1	1	-1	-1	-1	-1
24352	Да, но в самолете провели инструктаж, что бы дети не пугались врачей с масками и в обмундировании, а они шли-шли, ни кого не встретили, так и вышли на улицу	1	1	-1	-1	-1	-1
24353	[USER], масок не было ещё в начале февраля, хотя фармацевты говорят, что уже после нового года их не было	2	1	-1	-1	-1	-1
24354	], вот интересно, маски поступят в ближайшее время, это когда- неделя, месяц, год?	1	1	-1	-1	-1	-1
24355	А , что тугодумы дома маску многоразовую сварганить из любой тряпки	1	1	-1	-1	-1	-1
24356	Надо всех ковидозников штрафовать за нарушение масочного режима!	2	1	-1	-1	-1	-1
24357	У нас в Приморье, в г. Артёме, ни в одной аптеке масок нет.	1	1	-1	-1	-1	-1
24358	Забыла маску на транвае И села скромно на перёд Но тут кондуктор деловая Иди от сюдова орёт !!	1	1	-1	-1	-1	-1
24359	Можно дополнительные койкоместа организовать, или маски раздавать, антисептики.	1	1	-1	-1	-1	-1
24364	А цивиллизованный мир в масках еще лет 10 будет ходить.	1	2	-1	-1	-1	-1
24365	[USER], в маленьких городах ХМАО нет санитайзеров и масок в продаже, тесты делают на районых и на окружном уровне, в остальных городах просто нет реагентов.	1	1	-1	-1	-1	-1
24371	Маску неправильно носит, очки потеют - неплотно значит	1	1	-1	-1	-1	-1
24373	В каком нибудь законе хоть что-то сказано за маски?	1	1	-1	-1	-1	-1
24376	Надо как то себя защищать хоть такой маской, раз аптеки не имеют никаких	2	1	-1	-1	-1	-1
24377	[USER], я могу подышать и на балконе, на 13 этаже, надеюсь там бациллы не летают, у меня лёгкие с детства больные, так что лучше  маски даже не из марли/ в аптеке даже марли не стало/, купила широкий бинт, сшила в 5 слоев, простросчила, чтобы можно было дезенфинцировать и гладить..., а что делать?	2	1	-1	-1	-1	-1
24378	[USER], я могу подышать и на балконе, на 13 этаже, надеюсь там бациллы не летают, у меня лёгкие с детства больные, так что лучше поберегусь... сшила маски даже не из марли/ в аптеке даже марли не стало/, купила широкий бинт, сшила в 5 слоев, простросчила, чтобы можно было дезенфинцировать и гладить..., а что делать?	2	1	-1	-1	-1	-1
24379	Другим странам нате, возьмите: ИВЛ, маски, лекарства, вакцину.	1	1	-1	-1	1	1
24380	Пусть как врачи в маске и халате идет	1	1	-1	-1	-1	-1
24381	Следы от масок и очков не самое страшное в их ремесле.	1	1	-1	-1	-1	-1
24383	Я стесняюсь спросить- где можно купить маски или хотя бы марлю, чтобы их сшить и антисептик где взять?	1	1	-1	-1	-1	-1
24384	Зато есть магазин Райс, где одна марлевая маска стоит 80 рублей.	1	1	-1	-1	-1	-1
24389	У меня сосед так выступал, про заговор теневого правительства рассказывал, про жидо рептилоидов... Про маски намордники.	2	1	-1	-1	-1	-1
24390	А предлагаемая экономическая мера, кажется мне такой же убедительной, как объяснения Беглова, почему нельзя раздавать в городе бесплатные маски.	1	1	-1	-1	-1	-1
24391	[USER], да изготовьте сами для себя хоть сто масок из марли обыкновенной - и успокойтесь, наконец!	1	1	-1	-1	-1	-1
24392	[USER], всё верно, кроме одного момента, во многих частных конторах руководство больных домой не отпускает, а заставляет одевать маски, и длится это до тех пор, пока заболевший уже дома подняться не может.	1	1	-1	-1	-1	-1
24394	[USER], Если в маске и носитель и здоровый человек, то спасает.	2	2	-1	-1	-1	-1
24395	Эти капли маска и задерживает вместе с вирусами.	2	2	-1	-1	-1	-1
24396	"[USER], ну маска понятно, что практически не помогает От иммунитета все зависит Но жить нам еще так долго, так что пускай привыкает народик наш Как сказал один публицист ""Российское невежество и уровень медицины помогут нам продлить пандемию максимально долго"" Ахах, просто коротко о нашем подходе"	0	0	-1	-1	-1	-1
24399	Это в метро  сейчас крутят, в самом густо населенном городе страны) Но маски покупайте , дауны, бизнес это другое)	0	1	-1	-1	-1	-1
24400	[USER], как и в этом случае , врачи в простых масках и очках	1	1	-1	-1	-1	-1
24403	И толк от масок по-моему исчезает в таком случае	1	1	-1	-1	-1	-1
24404	Ещё скажите, что для медицинских масок места нет, которых миллионами пачек продают барыги в Москве	1	1	-1	-1	-1	-1
24406	Ничего не упоминается о масках и частом мытьё рук, это самое основное при пандемии короновируса.	2	1	-1	-1	-1	-1
24407	Как оказалось, маски не производились в Италии и когда все началось, маски а Рим не поступили.	1	1	-1	-1	-1	-1
24411	Это очевидно, чтоб ты поверил в вирус и носил маску, чтоб оправдать незаконные но выгодные для себя действия.	1	1	-1	-1	-1	-1
24415	Ни масок ни антисептиков нет обошла 3 аптеки в 4 была настойка календулы за 23 руб	1	1	-1	-1	-1	-1
24418	Почему тогда китайцы и европейцы носят бесполезные маски на улице, вот вопрос	2	2	-1	-1	-1	-1
24424	Если дома есть пожилые люди, больному надо ограничить контакт с ними и носить маску.	2	1	-1	-1	-1	-1
24425	Китай прислал 25 млн масок как  раз для работников медсферы.	1	1	-1	-1	-1	-1
24432	В детских садах требуют с собой приносить 3-5 масок в день на ребёнка.	1	1	-1	-1	-1	-1
24433	Будут ли бесплатно раздаваться маски в школах и детских садах?	1	1	-1	-1	-1	-1
24434	Вы хоть в курсе, что не через маску дышите, а через щели между ней и лицом?	1	1	-1	-1	-1	-1
24435	Как и когда кассир с шнобелем наружу визжит о том, чтоб покупатель маску надел.	1	1	-1	-1	-1	-1
24438	Впрочем, чтоб понять, что маска на подбородке - не мера, не надо высоко взлетать, это и троечнику-второкурснику ясно.	0	1	-1	-1	-1	-1
24440	(сейчас куча мест, где навынос требуют маску, а в метре за столиками сидят трапезничают).	1	1	-1	-1	-1	-1
24443	[USER], Ваша мама носила маску на подбородке?	1	1	-1	-1	-1	-1
24445	А у нас даже элементарно маску одеть не хотят, видимо все хотят такую же статистику и такие же меры.	2	1	-1	-1	-1	-1
24447	Вот неужели так трудно одеть маску на 20 минут и спокойной зайти в метро или магазин?	1	1	-1	-1	-1	-1
24451	[USER], да вы посмотрите, что спекулянты делают, сейчас поступают маски в аптеки, их тут же за час скупают, бесполезное занятие, в верхах решили обеспечить в первую очередь тех, кому приходится работать с людьми	1	1	-1	-1	-1	-1
24453	А масок нет, потому что спекулянты скупают, а потом через Авито продают	1	1	-1	-1	-1	-1
24454	[USER], в Италию маски не отправляли, один раз отправили в Китай 2млн, они нам вернули 25млн, так что успокойтесь	1	1	-1	-1	-1	-1
24455	Вон Китайцы почему то до сих пор в масках ходят.	2	2	-1	-1	-1	-1
24465	Работников скорой помощи обеспечьте пожалуйста масками и перчатками	1	1	-1	-1	-1	-1
24474	[USER], при условии что маски только для больных , а не здоровых...	1	1	-1	-1	-1	-1
24475	у нас врачи на вызов приезжают в масках , в резиновых перчатках и на полицейской машине .	2	1	-1	-1	-1	-1
24476	[USER], вот обошёл 8 аптек и везде, болт, а не маски	1	1	-1	-1	-1	-1
24480	в строительных магазинах посмотрите, там маски качественнее	2	1	-1	-1	-1	-1
24485	Скажите, мы вот в Италию маски отправили гуманитаркой... а можно и в Набережные Челны направить гуманитарную помощь в виде масок, перчаток и халатов?	1	1	-1	-1	-1	-1
24487	Стоит задуматься, что все же маски действенны	2	1	-1	-1	-1	-1
24491	Детей своих в маски закутали, шарахаются как укушенные от прохожих, просто доходят до абсурда!	1	1	-1	-1	-1	-1
24492	ты понять не можешь, что если бы не ограничения и маски, то больных у же было бы не 42 млн как сейчас, а 4 млрд!!!	2	2	-1	-1	-1	-1
24495	... но две маски на двух незнакомых людях прижатых друг к другу в метро, всё таки останавливают некоторое количество вирусов.	2	2	-1	-1	-1	-1
24497	Сегодня говорят, что надо больше гулять, больше дышать, БЕЗ масок... но в транспорте и магазине, в местах скопления чужих людей надо одевать маску.	2	2	-1	-1	-1	-1
24501	начинаем с начала... для чего носят маски по рекомендации ВОЗ ?	1	1	-1	-1	-1	-1
24502	Маска в этом случае больше защищает всех вокруг от заболевшего тебя... скрин с официальной страницы ВОЗ.	2	2	-1	-1	-1	-1
24504	Никто не понимал что это и с чем это есть... Когда у нас началось, уже было понятно что к чему... Мы уже вовсю ругали Украину, что у них нет масок... Соловьёв брызгал слюной, поливая грязью их правительство, что они продают маски по завышенной цене... До нашего режима самоизоляции был ещё месяц.	1	1	-1	-1	-1	-1
24505	Но я знаю , что есть категория граждан, которые помалкивают когда им указывают место  ( лишают пенсии, повышают налог, устраивают помойку под окном)... но хамят, когда просят одеть маску в местах скопления людей.	2	1	-1	-1	-1	-1
24506	Но в момент когда идёт рост количества заболевших маски и дистанция помогуют замедлить пик, а значит помочь врачам справиться постепенно, а не разом.	2	2	-1	-1	-1	-1
24513	Не ты, а вы... допустим с маленькой, но вы... и ходили мы без масок... мы гуляли там, где никого нет.	1	1	-1	-1	-1	-1
24515	[USER], в транспорте в маске... и обязательный режим только с 26 октября... В лесу гулять в маске не надо.	1	1	-1	-1	-1	-1
24518	Сшили себе десять двойных тканевых масок.	2	1	-1	-1	-1	-1
24520	Сегодня мое мнение тоже очень изменилось после телефонных разговоров с друзьями-врачами  из Франции и знакомыми из Италии...  две недели назад я бы тоже сказала пофиг попляшем, а сегодня я вижу отсутствие масок в аптеках и мытьё остановок в городе и понимаю что всё изменилось.	1	1	-1	-1	-1	-1
24524	Но в первую очередь маска нужна медикам.	2	1	-1	-1	-1	-1
24527	Хотя бы по 20 масок и одному антисептику в руки !	1	1	-1	-1	-1	-1
24528	[USER], это я к тому, что это все, в моём возрасте(а именно мой возраст сметает все с полок магазинов все, скупает маски) легко переносимо.	1	1	-1	-1	-1	-1
24529	[USER], с защитой да... Маски у нас в поликлинике кончлись.	1	1	-1	-1	-1	-1
24531	Объясняю, хоть я и не Роспотребнадзор: маски должны носить ВСЕ!!!	2	1	-1	-1	-1	-1
24533	[USER], у нас в августе-сентябре были по 1 рублю, кто хотел, тот купил про запас, давно же говорили, что маски будем носить долго.	1	1	-1	-1	-1	-1
24534	[USER], у меня внучка 1,3 года в этом году сделала в Турцию с родителями, сколько я не отговаривала их, бесполезно, ну вы сами понимаете... Прилетели обратно, внучка радостно относится к маскам, если видит их и что самое ужасное, прямо требует антисептики, чтобы растереть руки.	1	1	-1	-1	-1	-1
24536	[USER], в поликлиниках не знаю, а маски в магазине у нас в городе по 3 рубля (магазин Красное и Белое), в сентябре были по 1 рублю там же)	2	1	-1	-1	-1	-1
24539	[USER], для особо упоротых, маска не от чего не защищает.	0	0	-1	-1	-1	-1
24540	Россияне, вам не стыдно ныть из-за масок?	1	1	-1	-1	-1	-1
24541	[USER], один такой специалист стоит больше тонны копеечных масок.	0	1	-1	-1	-1	-1
24546	[USER], лучше носи маску, быстрее хоть умрешь	0	0	-1	-1	-1	-1
24547	Я не ругаюсь ни с кем, но и маску спускаю вниз и еду спокойно.	0	1	-1	-1	-1	-1
24550	Срочно, выдать им швейные машинки, пусть маски шьют.	1	1	-1	-1	-1	-1
24554	[USER], да сколько уже говорили, что да, носящему маска не поможет, но она спасёт других от тебя	2	2	-1	-1	-1	-1
24555	"Вера в маски - это как карго-культ, иррационально, ""верую, ибо абсурдно""."	0	1	-1	-1	-1	-1
24556	В то же время, страны с тотальным масочным режимом (Израиль, Испания, Италия, Франция, Бельгия) захлёбываются в потоке больных.	0	0	-1	-1	-1	-1
24558	"Набери в поисковике ""Сшить маску"" и выбирай любой способ из сотен!"	1	1	-1	-1	-1	-1
24559	Маска сварщика Маска медицинская Перчатки Антисептик	1	1	-1	-1	-1	-1
24562	А вообще маски больше нужны больным чтобы не заражать других.	2	2	-1	-1	-1	-1
24563	При кашле маска способна задержать вылетающую мокроту.	2	2	-1	-1	-1	-1
24566	Маски, QR коды... что это, если не пропускной режим?	0	1	-1	-1	-1	-1
24567	[USER], а ответственные люди не должны заболеть, они же в масках	2	1	-1	-1	-1	-1
24568	А при минусе как носить эту долбанную маску надзор еще не придумал???	0	1	-1	-1	-1	-1
24570	Вы сперва примите меры, завезите маски.	1	1	-1	-1	-1	-1
24571	[USER], на государственных автобусах кондуктора все одеты с масками ходят, а на частных автобусах им пофигу вот они и ходят без масок и без перчаток, как хотят.	1	1	-1	-1	-1	-1
24573	Сегодня приходила женщина, которая прилетела из Мексики менее 10 дней назад, с признаками простуды и в маске.	1	1	-1	-1	-1	-1
